path,filename,product_name,model,condition,barcode,anomaly_type,is_anomaly
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561115_Mint_down_20250819_154828_full.jpg,195949561115_Mint_down_20250819_154828_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561115,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561115_Mint_down_20250819_154837_full.jpg,195949561115_Mint_down_20250819_154837_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561115,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561115_Mint_up_20250819_154750_full.jpg,195949561115_Mint_up_20250819_154750_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561115,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561115_Mint_up_20250819_154759_full.jpg,195949561115_Mint_up_20250819_154759_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561115,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561115_Mint_up_20250819_154809_full.jpg,195949561115_Mint_up_20250819_154809_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561115,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_down_20250820_090331_full.jpg,195949561122_GradeA_down_20250820_090331_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_down_20250820_090347_full.jpg,195949561122_GradeA_down_20250820_090347_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_down_20250821_084638_full.jpg,195949561122_GradeA_down_20250821_084638_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_down_20250821_084649_full.jpg,195949561122_GradeA_down_20250821_084649_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_up_20250820_090253_full.jpg,195949561122_GradeA_up_20250820_090253_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_up_20250820_090305_full.jpg,195949561122_GradeA_up_20250820_090305_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_up_20250821_084553_full.jpg,195949561122_GradeA_up_20250821_084553_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_up_20250821_084604_full.jpg,195949561122_GradeA_up_20250821_084604_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Cellular_Good\195949561122_GradeA_up_20250821_084614_full.jpg,195949561122_GradeA_up_20250821_084614_full.jpg,Apple_Watch_10_42mm,Cellular,Good,195949561122,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560859_GradeA_down_20250820_091529_full.jpg,195949560859_GradeA_down_20250820_091529_full.jpg,Apple_Watch_10,42mm,Good,195949560859,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560859_GradeA_down_20250820_091554_full.jpg,195949560859_GradeA_down_20250820_091554_full.jpg,Apple_Watch_10,42mm,Good,195949560859,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560859_GradeA_up_20250820_091449_full.jpg,195949560859_GradeA_up_20250820_091449_full.jpg,Apple_Watch_10,42mm,Good,195949560859,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560859_GradeA_up_20250820_091501_full.jpg,195949560859_GradeA_up_20250820_091501_full.jpg,Apple_Watch_10,42mm,Good,195949560859,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560880_Mint_down_20250819_151402_full.jpg,195949560880_Mint_down_20250819_151402_full.jpg,Apple_Watch_10,42mm,Good,195949560880,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560880_Mint_down_20250819_151411_full.jpg,195949560880_Mint_down_20250819_151411_full.jpg,Apple_Watch_10,42mm,Good,195949560880,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560880_Mint_down_20250819_151421_full.jpg,195949560880_Mint_down_20250819_151421_full.jpg,Apple_Watch_10,42mm,Good,195949560880,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560880_Mint_up_20250819_151333_full.jpg,195949560880_Mint_up_20250819_151333_full.jpg,Apple_Watch_10,42mm,Good,195949560880,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560880_Mint_up_20250819_151343_full.jpg,195949560880_Mint_up_20250819_151343_full.jpg,Apple_Watch_10,42mm,Good,195949560880,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_down_20250820_091706_full.jpg,195949560897_GradeA_down_20250820_091706_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_down_20250820_091718_full.jpg,195949560897_GradeA_down_20250820_091718_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_down_20250820_091732_full.jpg,195949560897_GradeA_down_20250820_091732_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_up_20250820_091630_full.jpg,195949560897_GradeA_up_20250820_091630_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_up_20250820_091642_full.jpg,195949560897_GradeA_up_20250820_091642_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_GradeA_up_20250820_091654_full.jpg,195949560897_GradeA_up_20250820_091654_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_Mint_down_20250819_153235_full.jpg,195949560897_Mint_down_20250819_153235_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_Mint_down_20250819_153256_full.jpg,195949560897_Mint_down_20250819_153256_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_Mint_up_20250819_153154_full.jpg,195949560897_Mint_up_20250819_153154_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_42mm_Good\195949560897_Mint_up_20250819_153208_full.jpg,195949560897_Mint_up_20250819_153208_full.jpg,Apple_Watch_10,42mm,Good,195949560897,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561252_Mint_down_20250819_153926_full.jpg,195949561252_Mint_down_20250819_153926_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561252,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561252_Mint_down_20250819_153935_full.jpg,195949561252_Mint_down_20250819_153935_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561252,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561252_Mint_down_20250819_153946_full.jpg,195949561252_Mint_down_20250819_153946_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561252,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_GradeA_down_20250820_085529_full.jpg,195949561283_GradeA_down_20250820_085529_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_GradeA_down_20250820_085540_full.jpg,195949561283_GradeA_down_20250820_085540_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_GradeA_up_20250820_085442_full.jpg,195949561283_GradeA_up_20250820_085442_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_GradeA_up_20250820_085453_full.jpg,195949561283_GradeA_up_20250820_085453_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_Mint_down_20250819_155747_full.jpg,195949561283_Mint_down_20250819_155747_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_Mint_down_20250819_155757_full.jpg,195949561283_Mint_down_20250819_155757_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_Mint_up_20250819_155718_full.jpg,195949561283_Mint_up_20250819_155718_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_Mint_up_20250819_155728_full.jpg,195949561283_Mint_up_20250819_155728_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561283_Mint_up_20250819_155737_full.jpg,195949561283_Mint_up_20250819_155737_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561283,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_down_20250820_085852_full.jpg,195949561290_GradeA_down_20250820_085852_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_down_20250820_085903_full.jpg,195949561290_GradeA_down_20250820_085903_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_down_20250820_085915_full.jpg,195949561290_GradeA_down_20250820_085915_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_up_20250820_085805_full.jpg,195949561290_GradeA_up_20250820_085805_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_up_20250820_085818_full.jpg,195949561290_GradeA_up_20250820_085818_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561290_GradeA_up_20250820_085830_full.jpg,195949561290_GradeA_up_20250820_085830_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561290,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561320_Mint_down_20250819_160538_full.jpg,195949561320_Mint_down_20250819_160538_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561320,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561320_Mint_down_20250819_160549_full.jpg,195949561320_Mint_down_20250819_160549_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561320,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561320_Mint_down_20250819_160559_full.jpg,195949561320_Mint_down_20250819_160559_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561320,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561320_Mint_up_20250819_160520_full.jpg,195949561320_Mint_up_20250819_160520_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561320,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561320_Mint_up_20250819_160529_full.jpg,195949561320_Mint_up_20250819_160529_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561320,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_down_20250820_090822_full.jpg,195949561344_GradeA_down_20250820_090822_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_down_20250820_090834_full.jpg,195949561344_GradeA_down_20250820_090834_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_down_20250820_090846_full.jpg,195949561344_GradeA_down_20250820_090846_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_up_20250820_090700_full.jpg,195949561344_GradeA_up_20250820_090700_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_up_20250820_090712_full.jpg,195949561344_GradeA_up_20250820_090712_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Cellular_Good\195949561344_GradeA_up_20250820_090751_full.jpg,195949561344_GradeA_up_20250820_090751_full.jpg,Apple_Watch_10_46mm,Cellular,Good,195949561344,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Counterfeit\195949560965_Counterfeit_down_20250821_105502_full.jpg,195949560965_Counterfeit_down_20250821_105502_full.jpg,Apple_Watch_10,46mm,Counterfeit,195949560965,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Counterfeit\195949560965_Counterfeit_up_20250821_105449_full.jpg,195949560965_Counterfeit_up_20250821_105449_full.jpg,Apple_Watch_10,46mm,Counterfeit,195949560965,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Counterfeit\195949560989_Counterfeit_up_20250821_105340_full.jpg,195949560989_Counterfeit_up_20250821_105340_full.jpg,Apple_Watch_10,46mm,Counterfeit,195949560989,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Counterfeit\195949560996_Counterfeit_down_20250821_105305_full.jpg,195949560996_Counterfeit_down_20250821_105305_full.jpg,Apple_Watch_10,46mm,Counterfeit,195949560996,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Counterfeit\195949560996_Counterfeit_up_20250821_105253_full.jpg,195949560996_Counterfeit_up_20250821_105253_full.jpg,Apple_Watch_10,46mm,Counterfeit,195949560996,Counterfeit,True
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Good\195949560965_Mint_down_20250819_151748_full.jpg,195949560965_Mint_down_20250819_151748_full.jpg,Apple_Watch_10,46mm,Good,195949560965,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Good\195949560965_Mint_down_20250819_151759_full.jpg,195949560965_Mint_down_20250819_151759_full.jpg,Apple_Watch_10,46mm,Good,195949560965,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Good\195949560965_Mint_down_20250819_151808_full.jpg,195949560965_Mint_down_20250819_151808_full.jpg,Apple_Watch_10,46mm,Good,195949560965,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Good\195949560965_Mint_up_20250819_151720_full.jpg,195949560965_Mint_up_20250819_151720_full.jpg,Apple_Watch_10,46mm,Good,195949560965,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_10_46mm_Good\195949560965_Mint_up_20250819_151730_full.jpg,195949560965_Mint_up_20250819_151730_full.jpg,Apple_Watch_10,46mm,Good,195949560965,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_down_20250819_153400_full.jpg,194253179948_Mint_down_20250819_153400_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_down_20250819_153410_full.jpg,194253179948_Mint_down_20250819_153410_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_down_20250819_153419_full.jpg,194253179948_Mint_down_20250819_153419_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_up_20250819_153331_full.jpg,194253179948_Mint_up_20250819_153331_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_up_20250819_153340_full.jpg,194253179948_Mint_up_20250819_153340_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253179948_Mint_up_20250819_153350_full.jpg,194253179948_Mint_up_20250819_153350_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253179948,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253215127_Mint_down_20250819_154302_full.jpg,194253215127_Mint_down_20250819_154302_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253215127,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253215127_Mint_down_20250819_154312_full.jpg,194253215127_Mint_down_20250819_154312_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253215127,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253215127_Mint_down_20250819_154322_full.jpg,194253215127_Mint_down_20250819_154322_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253215127,Grade A,False
./extracted_data/clarity_dataset_v6\train\Apple_Watch_8_41mm_Cellular_Good\194253215127_Mint_up_20250819_154243_full.jpg,194253215127_Mint_up_20250819_154243_full.jpg,Apple_Watch_8_41mm,Cellular,Good,194253215127,Grade A,False
